POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2006010100;1,2;9;;;;;;;4,9;1;3,9;9;4,7;1;;;5,2;1;;;;;;;;;;;;;;;;;;;4,5;9;993,6;9;998,2;1;;;;;6,0;1;200;1;9,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;93;9;;;;;;;;;6,3;9;;;;;;;8,1;9;17,4;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010101;0,0;9;;;;;;;4,9;1;3,4;9;4,8;1;;;5,0;1;;;;;;;;;;;;;;;;;;;4,3;9;992,9;9;997,5;1;;;;;7,0;1;210;1;11,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;90;9;;;;;;;;;6,1;9;;;;;;;7,8;9;17,0;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010102;0,0;9;;;;;;;4,7;1;3,4;9;4,6;1;;;5,0;1;;;;;;;;;;;;;;;;;;;4,2;9;992,5;9;997,1;1;;;;;6,0;1;190;1;11,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;91;9;;;;;;;;;6,1;9;;;;;;;7,8;9;16,8;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010103;0,0;9;;;;;;;5,0;1;3,4;9;4,5;1;;;5,1;1;;;;;;;;;;;;;;;;;;;4,3;9;991,9;9;996,5;1;;;;;6,0;1;200;1;12,9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;90;9;;;;;;;;;6,1;9;;;;;;;7,8;9;17,2;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010104;0,2;9;;;;;;;5,0;1;3,9;9;5,0;1;;;5,1;1;;;;;;;;;;;;;;;;;;;4,5;9;991,7;9;996,3;1;;;;;7,0;1;200;1;11,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;93;9;;;;;;;;;6,3;9;;;;;;;8,1;9;17,6;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010105;4,0;9;;;;;;;4,8;1;3,8;9;4,8;1;;;5,0;1;;;;;;;;;;;;;;;;;;;4,4;9;991,5;9;996,1;1;;;;;7,0;1;200;1;13,9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;93;9;;;;;;;;;6,2;9;;;;;;;8,0;9;17,3;9;;;;;;;;;;;;;;;;;3;9;;;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;1;9;20000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010106;0,2;9;;;;;;;5,1;1;4,1;9;4,8;1;;;5,2;1;;;;;;;;;;;;;;;;;;;4,7;9;991,9;9;996,5;1;;;;;4,0;1;210;1;10,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;93;9;;;;;;;;;6,4;9;;;;;;;8,2;9;17,8;9;;;;;;;;;;;;;;;;;8;9;8;9;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;0;9;8000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;6;9;3;9;;;;;;;;;;;;;;
76217001;2006010107;2,2;9;;;;;;;7,8;1;6,7;9;5,1;1;;;7,8;1;;;;;;;;;;;;;;;;;;;7,3;9;992,6;9;997,2;1;;;;;7,0;1;320;1;11,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;93;9;;;;;;;;;7,6;9;;;;;;;9,8;9;23,2;9;;;;;;;;;;;;;;;;;8;9;8;9;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;0;9;8000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010108;0,0;9;;;;;;;8,2;1;6,7;9;7,8;1;;;8,2;1;;;;;;;;;;;;;;;;;;;7,5;9;993,7;9;998,3;1;;;;;8,0;1;320;1;11,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;90;9;;;;;;;;;7,5;9;;;;;;;9,8;9;23,5;9;;;;;;;;;;;;;;;;;8;9;8;9;7;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;0;9;8000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;;;3;9;;;;;;;;;;;;;;
76217001;2006010109;0,0;9;;;;;;;8,0;1;5,8;9;7,8;1;;;8,3;1;;;;;;;;;;;;;;;;;;;7,0;9;994,8;9;999,4;1;;;;;11,0;1;330;1;17,0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;86;9;;;;;;;;;7,1;9;;;;;;;9,2;9;22,4;9;;;;;;;;;;;;;;;;;8;9;8;9;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;9;8000;9;;;8;9;6;9;;;;;;;;;;;;;;;;;6;9;4;9;;;;;;;;;;;;;;
