POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2001010100;1,6;1;;;;;;;2,2;1;0,6;1;2,0;1;;;2,3;1;;;;;;;;;;;;;;;;;;;1,6;1;992,2;1;996,3;1;;;;;11,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;1;;;;;;;;;5,0;1;;;;;;;6,4;1;12,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010101;0,2;1;;;;;;;2,7;1;1,2;1;2,2;1;;;2,8;1;;;;;;;;;;;;;;;;;;;2,1;1;991,2;1;995,2;1;;;;;10,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;;;;;;;;;5,3;1;;;;;;;6,7;1;13,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010102;1,0;1;;;;;;;3,3;1;2,1;1;2,7;1;;;3,4;1;;;;;;;;;;;;;;;;;;;2,8;1;990,5;1;994,5;1;;;;;8,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;;;;;;;;;5,6;1;;;;;;;7,1;1;14,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010103;1,6;1;;;;;;;3,7;1;2,7;1;3,3;1;;;3,7;1;;;;;;;;;;;;;;;;;;;3,3;1;989,9;1;993,9;1;;;;;9,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1;;;;;;;;;5,8;1;;;;;;;7,4;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010104;2,2;1;;;;;;;4,8;1;3,9;1;3,7;1;;;4,8;1;;;;;;;;;;;;;;;;;;;4,4;1;989,5;1;993,5;1;;;;;8,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;1;;;;;;;;;6,3;1;;;;;;;8,1;1;17,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010105;1,6;1;;;;;;;4,9;1;3,9;1;4,7;1;;;4,9;1;;;;;;;;;;;;;;;;;;;4,5;1;989,3;1;993,3;1;;;;;8,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1;;;;;;;;;6,3;1;;;;;;;8,1;1;17,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010106;0,6;1;;;;;;;5,6;1;4,7;1;4,8;1;;;5,6;1;;;;;;;;;;;;;;;;;;;5,2;1;989,0;1;993,0;1;;;;;8,0;1;190;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;1;;;;;;;;;6,6;1;;;;;;;8,5;1;18,9;1;;;;;;;;;;;;;;;;;8;1;8;1;7;1;0;1;0;1;8;9;7;9;600;9;;;;;;;;;;;;;;;;;;;21;1;5000;1;;;;;;;2;1;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;
76217001;2001010107;0,0;1;;;;;;;6,3;1;5,1;1;5,6;1;;;6,4;1;;;;;;;;;;;;;;;;;;;5,8;1;989,5;1;993,5;1;;;;;9,0;1;190;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;;;;;;;;;6,8;1;;;;;;;8,8;1;20,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010108;0,0;1;;;;;;;7,1;1;5,6;1;6,4;1;;;7,1;1;;;;;;;;;;;;;;;;;;;6,4;1;988,7;1;992,7;1;;;;;8,0;1;190;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;;;;;;;;;7,0;1;;;;;;;9,1;1;21,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2001010109;0,0;1;;;;;;;7,5;1;5,8;1;7,2;1;;;7,6;1;;;;;;;;;;;;;;;;;;;6,7;1;988,2;1;992,2;1;;;;;8,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;1;;;;;;;;;7,1;1;;;;;;;9,2;1;21,9;1;;;;;;;;;;;;;;;;;7;1;;;4;1;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;61;1;9000;1;;;6;1;2;1;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;
