POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2009010100;0,0;9;;;;;;;-0,9;1;-2,7;9;-0,9;1;2355;9;1,0;1;2301;9;22;9;;;;;;;;;;;;;;;-1,5;9;1023,7;9;1028,6;1;;;1028,5;9;3,3;1;150;1;6,0;9;100;1;2301;9;4,1;1;110;1;2301;9;;;;;;;;;;;;;;;;;88;9;84;9;2322;9;88;9;2358;9;4,0;9;0;9;60;9;;;5,0;9;6,9;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010101;0,0;9;;;;;;;-1,4;1;-3,0;9;-1,7;1;54;9;-0,4;1;26;9;60;9;;;;;;;;;;;;;;;-1,9;9;1023,9;9;1028,8;1;;;1028,9;9;3,4;1;160;1;4,0;9;130;1;24;9;3,4;1;150;1;2;9;;;;;;;;;;;;;;;;;89;9;87;9;50;9;89;9;7;9;3,9;9;0;9;60;9;;;4,9;9;6,2;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010102;0,0;9;;;;;;;-1,1;1;-2,5;9;-1,5;1;142;9;-0,8;1;113;9;60;9;;;;;;;;;;;;;;;-1,5;9;1024,4;9;1029,3;1;;;1029,1;9;2,7;1;160;1;4,0;9;150;1;102;9;3,4;1;160;1;101;9;;;;;;;;;;;;;;;;;90;9;89;9;101;9;90;9;104;9;4,1;9;0;9;60;9;;;5,1;9;6,7;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010103;0,0;9;;;;;;;-0,5;1;-2,2;9;-1,1;1;201;9;-0,5;1;254;9;60;9;;;;;;;;;;;;;;;-1,1;9;1024,5;9;1029,4;1;;;1029,7;9;2,4;1;160;1;4,0;9;150;1;227;9;3,2;1;160;1;227;9;;;;;;;;;;;;;;;;;89;9;89;9;242;9;90;9;201;9;4,1;9;0;9;60;9;;;5,2;9;7,6;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010104;0,0;9;;;;;;;-1,6;1;-3,0;9;-1,6;1;346;9;-0,5;1;301;9;60;9;;;;;;;;;;;;;;;-2,0;9;1024,4;9;1029,3;1;;;1029,7;9;3,0;1;160;1;4,0;9;170;1;320;9;3,2;1;170;1;324;9;;;;;;;;;;;;;;;;;90;9;88;9;303;9;90;9;326;9;3,9;9;0;9;60;9;;;4,9;9;5,9;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010105;0,0;9;;;;;;;0,5;1;-1,2;9;-1,6;1;402;9;0,6;1;457;9;46;9;;;;;;;;;;;;;;;-0,1;9;1024,3;9;1029,2;1;;;1029,5;9;3,2;1;90;1;5,0;9;110;1;458;9;3,2;1;100;1;458;9;;;;;;;;;;;;;;;;;89;9;89;9;459;9;92;9;444;9;4,4;9;0;9;60;9;;;5,6;9;9,2;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;;;;;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;2;9;3500;9;;;1;9;1;9;;;;;;;;;;;;;;;;;5;9;2;9;;;;;;;;;;;;;;
76217001;2009010106;0,0;9;;;;;;;0,6;1;-1,2;9;0,5;1;502;9;0,7;1;527;9;0;9;;;;;;;;;;;;;;;-0,0;9;1024,6;9;1029,5;1;;;1029,5;9;3,4;1;100;1;6,0;9;110;1;550;9;3,8;1;110;1;553;9;;;;;;;;;;;;;;;;;87;9;87;9;513;9;89;9;501;9;4,4;9;0;9;60;9;;;5,6;9;9,2;9;;;;;;;;;;;;;;;;;5;9;5;9;6;9;0;9;0;9;;;;;;;;;;;;;;;;;;;;;;;;;0;9;10000;9;;;;;;;;;;;;;;;;;;;;;;;7;9;2;9;;;;;;;;;;;;;;
76217001;2009010107;0,0;9;;;;;;;0,2;1;-1,4;9;0,2;1;650;9;0,6;1;601;9;0;9;;;;;;;;;;;;;;;-0,4;9;1025,0;9;1029,9;1;;;1029,8;9;3,1;1;80;1;6,0;9;80;1;631;9;3,4;1;70;1;637;9;;;;;;;;;;;;;;;;;88;9;87;9;601;9;88;9;616;9;4,4;9;0;9;60;9;;;5,5;9;8,6;9;;;;;;;;;;;;;;;;;5;9;5;9;6;9;0;9;0;9;5;9;7;9;600;9;;;;;;;;;;;;;;;;;;;0;9;10000;9;;;;;;;;;;;;;;;;;;;;;;;7;9;2;9;;;;;;;;;;;;;;
76217001;2009010108;0,0;9;;;;;;;0,1;1;-2,0;9;0,0;1;740;9;0,2;1;701;9;2;9;;;;;;;;;;;;;;;-0,6;9;1025,3;9;1030,2;1;;;1030,2;9;3,4;1;100;1;6,0;9;90;1;711;9;3,9;1;80;1;724;9;;;;;;;;;;;;;;;;;86;9;86;9;754;9;88;9;701;9;4,2;9;0;9;60;9;;;5,3;9;8,3;9;;;;;;;;;;;;;;;;;5;9;5;9;6;9;0;9;0;9;5;9;7;9;600;9;;;;;;;;;;;;;;;;;;;0;9;10000;9;;;;;;;;;;;;;;;;;;;;;;;7;9;2;9;;;;;;;;;;;;;;
76217001;2009010109;0,0;9;;;;;;;0,5;1;-1,7;9;0,1;1;801;9;0,5;1;859;9;0;9;;;;;;;;;;;;;;;-0,2;9;1025,3;9;1030,2;1;;;1030,5;9;2,1;1;130;1;6,0;9;110;1;822;9;3,2;1;100;1;801;9;;;;;;;;;;;;;;;;;85;9;85;9;835;9;86;9;801;9;4,3;9;0;9;60;9;;;5,4;9;8,8;9;;;;;;;;;;;;;;;;;7;9;7;9;6;9;0;9;0;9;7;9;7;9;600;9;;;;;;;;;;;;;;;;;;;10;9;1500;9;;;2;9;2;9;;;;;;;;;;;;;;;;;4;9;2;9;;;;;;;;;;;;;;
