POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;1995010100;0,0;1;;;;;;;5,5;1;2,0;1;;;;;;;;;;;;;;;;;;;;;;;;;4,0;1;997,8;1;1002,0;1;;;;;14,0;1;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;1;;;;;;;;;5,4;1;;;;;;;7,0;1;16,5;1;;;;;;;;;;;;;;;;;7;1;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;15000;1;;;8;1;6;1;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;
76217001;1995010101;0,0;1;;;;;;;5,0;1;1,3;1;;;;;;;;;;;;;;;;;;;;;;;;;3,5;1;999,3;1;1003,5;1;;;;;15,0;1;360;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;1;;;;;;;;;5,2;1;;;;;;;6,7;1;15,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010102;0,0;1;;;;;;;4,7;1;-0,7;1;;;;;;;;;;;;;;;;;;;;;;;;;2,7;1;1000,8;1;1005,0;1;;;;;13,0;1;350;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;1;;;;;;;;;4,5;1;;;;;;;5,8;1;13,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010103;0,0;1;;;;;;;4,4;1;-1,4;1;;;;;;;;;;;;;;;;;;;;;;;;;2,3;1;1001,7;1;1005,9;1;;;;;11,0;1;350;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;1;;;;;;;;;4,3;1;;;;;;;5,5;1;13,0;1;;;;;;;;;;;;;;;;;7;1;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;15000;1;;;8;1;6;1;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;
76217001;1995010104;0,0;1;;;;;;;3,9;1;-3,6;1;;;;;;;;;;;;;;;;;;;;;;;;;1,3;1;1002,5;1;1006,7;1;;;;;10,0;1;340;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;1;;;;;;;;;3,7;1;;;;;;;4,7;1;11,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010105;0,0;1;;;;;;;3,6;1;-2,8;1;;;;;;;;;;;;;;;;;;;;;;;;;1,4;1;1003,2;1;1007,4;1;;;;;9,0;1;330;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;1;;;;;;;;;3,9;1;;;;;;;5,0;1;11,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010106;0,0;1;;;;;;;3,5;1;-3,1;1;;;;;;;;;;;;;;;;;;;;;;;;;1,2;1;1003,8;1;1008,0;1;;;;;10,0;1;340;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;1;;;;;;;;;3,8;1;;;;;;;4,9;1;11,0;1;;;;;;;;;;;;;;;;;6;1;5;1;4;1;0;1;0;1;5;9;6;9;800;9;;;;;;;;;;;;;;;;;;;0;1;25000;1;;;0;1;0;1;0;1;;;;;;;;;;;;;;;8;9;4;1;;;;;;;;;;;;;;
76217001;1995010107;0,0;1;;;;;;;3,4;1;-3,4;1;;;;;;;;;;;;;;;;;;;;;;;;;1,1;1;1004,7;1;1008,9;1;;;;;10,0;1;330;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;1;;;;;;;;;3,8;1;;;;;;;4,8;1;10,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010108;0,0;1;;;;;;;3,2;1;-4,0;1;;;;;;;;;;;;;;;;;;;;;;;;;0,7;1;1005,6;1;1009,7;1;;;;;12,0;1;330;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;1;;;;;;;;;3,5;1;;;;;;;4,5;1;10,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;1995010109;0,0;1;;;;;;;3,3;1;-3,5;1;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1;1006,9;1;1011,0;1;;;;;12,0;1;340;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;1;;;;;;;;;3,7;1;;;;;;;4,7;1;10,6;1;;;;;;;;;;;;;;;;;6;1;5;1;8;1;0;1;0;1;5;9;6;9;500;9;;;;;;;;;;;;;;;;;;;2;1;30000;1;;;2;1;2;1;;;;;;;;;;;;;;;;;8;9;5;1;;;;;;;;;;;;;;
