POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2013010100;1,2;1;60;9;;;;;8,7;1;7,6;9;8,7;1;2356;9;9,0;1;2301;9;0;9;;;;;;;;;;;;;;;8,1;9;997,8;9;1002,6;1;;;1002,6;9;5,7;1;190;1;10,6;1;190;1;2318;9;6,8;1;190;1;2301;9;;;;;;;;;;;10,1;1;;;2318;9;93;9;91;9;2301;9;93;9;2339;9;8,0;9;0;9;60;9;;;10,4;9;25,1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010101;0,4;1;;;;;;;8,6;1;7,7;9;8,6;1;54;9;8,7;1;1;9;0;9;;;;;;;;;;;;;;;8,2;9;997,5;9;1002,3;1;;;1002,3;9;4,4;1;200;1;10,4;1;180;1;10;9;6,6;1;190;1;32;9;;;;;;;;;;;9,8;1;;;10;9;94;9;93;9;1;9;94;9;58;9;8,1;9;0;9;60;9;;;10,5;9;25,0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010102;0,0;1;;;;;;;9,0;1;8,0;9;8,6;1;101;9;9,0;1;158;9;0;9;;;;;;;;;;;;;;;8,5;9;997,8;9;1002,6;1;;;1002,3;9;4,4;1;200;1;9,2;1;180;1;133;9;5,1;1;200;1;133;9;;;;;;;;;;;8,7;1;;;133;9;93;9;93;9;156;9;94;9;101;9;8,2;9;0;9;60;9;;;10,7;9;25,7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010103;0,0;1;;;;;;;9,4;1;8,1;9;9,0;1;201;9;9,4;1;254;9;0;9;;;;;;;;;;;;;;;8,8;9;997,7;9;1002,5;1;;;1002,5;9;3,9;1;200;1;8,2;1;200;1;259;9;4,4;1;200;1;201;9;;;;;;;;;;;7,6;1;;;259;9;92;9;92;9;239;9;93;9;201;9;8,3;9;0;9;60;9;;;10,8;9;26,4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010104;0,2;1;;;;;;;9,5;1;8,3;9;9,4;1;301;9;9,5;1;324;9;0;9;;;;;;;;;;;;;;;8,9;9;997,7;9;1002,5;1;;;1002,4;9;4,8;1;220;1;9,5;1;220;1;348;9;5,1;1;220;1;350;9;;;;;;;;;;;8,8;1;;;348;9;92;9;91;9;316;9;92;9;301;9;8,4;9;0;9;60;9;;;10,9;9;26,6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010105;0,8;1;;;;;;;9,0;1;7,7;9;9,0;1;448;9;9,6;1;413;9;0;9;;;;;;;;;;;;;;;8,4;9;998,3;9;1003,1;1;;;1002,6;9;7,5;1;280;1;14,8;1;270;1;426;9;8,8;1;270;1;451;9;;;;;;;;;;;13,3;1;;;426;9;92;9;91;9;416;9;92;9;401;9;8,1;9;0;9;60;9;;;10,5;9;25,5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010106;0,0;1;0;9;;;;;9,0;1;5,8;9;8,6;1;510;9;9,2;1;523;9;0;9;;;;;;;;;;;;;;;7,5;9;999,3;9;1004,1;1;;;1003,2;9;9,4;1;290;1;14,6;1;290;1;600;9;9,4;1;290;1;600;9;;;;;;;;;;;13,8;1;;;553;9;80;9;80;9;555;9;92;9;501;9;7,1;9;0;9;60;9;;;9,2;9;23,4;9;;;;;;;;;;;;;;;;;4;9;4;9;5;9;0;9;0;9;4;9;6;9;400;9;;;;;;;;;;;;;;;;;;;21;9;18000;9;;;0;9;;;;;;;;;;;;;;;;;;;7;9;;;;;;;;;;;;;;;;
76217001;2013010107;0,0;1;0;9;;;;;8,6;1;5,5;9;8,5;1;656;9;9,0;1;601;9;0;9;;;;;;;;;;;;;;;7,2;9;1000,2;9;1005,0;1;;;1004,1;9;8,2;1;300;1;15,2;1;290;1;620;9;9,8;1;290;1;618;9;;;;;;;;;;;13,7;1;;;620;9;81;9;77;9;631;9;81;9;605;9;6,9;9;0;9;22;9;;;9,0;9;22,8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010108;0,0;1;0;9;;;;;8,4;1;4,3;9;8,3;1;713;9;8,6;1;704;9;0;9;;;;;;;;;;;;;;;6,6;9;1001,7;9;1006,6;1;;;1005,0;9;9,4;1;300;1;14,8;1;320;1;746;9;9,8;1;300;1;756;9;;;;;;;;;;;13,3;1;;;747;9;75;9;75;9;800;9;84;9;711;9;6,4;9;0;9;31;9;;;8,3;9;21,3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2013010109;0,0;1;0;9;;;;;8,2;1;3,4;9;8,1;1;852;9;8,5;1;801;9;0;9;;;;;;;;;;;;;;;6,1;9;1002,9;9;1007,8;1;;;1006,6;9;8,1;1;310;1;14,0;1;310;1;801;9;9,4;1;300;1;801;9;;;;;;;;;;;13,1;1;;;810;9;72;9;70;9;832;9;77;9;809;9;6,0;9;0;9;0;9;;;7,8;9;20,4;9;;;;;;;;;;;;;;;;;4;9;4;9;2;9;0;9;1;9;;;;;;;;;;;;;;;;;;;;;;;;;2;9;18000;9;;;1;9;1;9;;;;;;;;;;;;;;;;;7;9;4;9;;;;;;;;;;;;;;
