POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2019010100;0,0;1;;;;;;;9,4;1;6,5;9;9,2;1;2305;9;9,5;1;2308;9;0;9;;;;;;;;;8,8;9;;;8,2;9;8,1;9;1030,6;1;1035,6;1;;;1035,5;1;4,5;1;290;1;7,8;1;290;1;2340;9;4,7;1;280;1;2344;9;;;;;;;;;;;7,4;1;;;2340;9;82;1;79;1;2305;9;85;1;2317;9;7,4;9;0;9;58;9;;;9,7;9;24,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010101;0,0;1;;;;;;;9,4;1;6,2;9;9,2;1;22;9;9,5;1;2;9;0;9;;;;;;;;;8,9;9;;;8,4;9;7,9;9;1030,3;1;1035,3;1;;;1035,2;1;4,7;1;290;1;8,4;1;290;1;10;9;5,5;1;290;1;15;9;;;;;;;;;;;8,3;1;;;10;9;81;1;80;1;55;9;84;1;13;9;7,3;9;0;9;60;9;;;9,5;9;24,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010102;0,0;1;;;;;;;9,1;1;5,9;9;9,0;1;148;9;9,4;1;101;9;0;9;;;;;;;;;8,8;9;;;8,1;9;7,7;9;1030,4;1;1035,4;1;;;1035,2;1;5,6;1;300;1;10,2;1;320;1;141;9;6,8;1;320;1;147;9;;;;;;;;;;;9,5;1;;;152;9;81;1;80;1;155;9;83;1;121;9;7,1;9;0;9;60;9;;;9,3;9;23,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010103;0,0;1;;;;;;;8,9;1;5,8;9;8,9;1;300;9;9,1;1;222;9;0;9;;;;;;;;;8,7;9;;;8,0;9;7,5;9;1030,1;1;1035,1;1;;;1035,1;1;5,7;1;300;1;9,4;1;310;1;203;9;6,4;1;310;1;207;9;;;;;;;;;;;8,8;1;;;210;9;81;1;80;1;208;9;83;1;257;9;7,1;9;0;9;60;9;;;9,2;9;23,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010104;0,0;1;;;;;;;9,0;1;6,1;9;8,9;1;301;9;9,1;1;308;9;0;9;;;;;;;;;8,6;9;;;8,0;9;7,7;9;1029,7;1;1034,7;1;;;1034,7;1;5,2;1;300;1;10,0;1;320;1;321;9;7,0;1;320;1;324;9;;;;;;;;;;;9,4;1;;;321;9;82;1;79;1;302;9;82;1;337;9;7,2;9;0;9;56;9;;;9,4;9;23,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010105;0,0;1;;;;;;;9,1;1;6,4;9;9,0;1;401;9;9,2;1;416;9;0;9;;;;;;;;;8,8;9;;;8,3;9;7,8;9;1029,3;1;1034,3;1;;;1034,3;1;4,8;1;290;1;8,2;1;320;1;410;9;6,2;1;310;1;417;9;;;;;;;;;;;8,0;1;;;410;9;83;1;80;1;414;9;83;1;420;9;7,4;9;0;9;60;9;;;9,6;9;24,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010106;0,0;1;;;;;;;9,1;1;5,9;9;9,1;1;501;9;9,3;1;506;9;0;9;;;;;;;;;8,8;9;;;8,3;9;7,7;9;1029,2;1;1034,2;1;;;1034,2;1;5,9;1;310;1;8,3;1;320;1;554;9;6,0;1;300;1;511;9;;;;;;;;;;;7,9;1;;;510;9;81;1;80;1;503;9;83;1;517;9;7,1;9;0;9;60;9;;;9,3;9;23,8;1;;;;;;;;;;;;;;;;;8;9;8;9;6;9;;;;;8;9;7;9;800;9;;;;;;;;;;;;;;;;;;;0;9;8000;9;;;2;9;;;;;;;;;;;;;;;;;;;6;9;2;9;;;;;;;;;;;;;;
76217001;2019010107;0,0;1;;;;;;;9,0;1;5,3;9;8,9;1;631;9;9,1;1;601;9;0;9;;;;;;;;;8,7;9;;;8,1;9;7,3;9;1029,6;1;1034,6;1;;;1034,2;1;5,3;1;300;1;11,2;1;320;1;628;9;7,1;1;320;1;632;9;;;;;;;;;;;10,4;1;;;628;9;78;1;76;1;631;9;82;1;601;9;6,8;9;0;9;11;9;;;8,9;9;23,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010108;0,0;1;;;;;;;8,9;1;5,3;9;8,8;1;749;9;9,1;1;714;9;0;9;;;;;;;;;8,5;9;;;8,0;9;7,3;9;1030,1;1;1035,1;1;;;1034,6;1;5,3;1;340;1;9,8;1;330;1;733;9;6,1;1;310;1;725;9;;;;;;;;;;;9,1;1;;;733;9;78;1;75;1;736;9;80;1;715;9;6,8;9;0;9;2;9;;;8,9;9;22,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2019010109;0,0;1;;;;;;;8,8;1;5,1;9;8,7;1;811;9;8,9;1;801;9;0;9;;;;;;;;;8,5;9;;;7,9;9;7,2;9;1030,2;1;1035,2;1;;;1035,0;1;4,6;1;330;1;8,1;1;340;1;806;9;6,1;1;340;1;806;9;;;;;;;;;;;8,0;1;;;810;9;78;1;76;1;815;9;79;1;806;9;6,8;9;0;9;0;9;;;8,8;9;22,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
