POSTE;DATE;RR1;QRR1;DRR1;QDRR1;HNEIGEF;QHNEIGEF;NEIGETOT;QNEIGETOT;T;QT;TD;QTD;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;DG;QDG;T10;QT10;T20;QT20;T50;QT50;T100;QT100;TNSOL;QTNSOL;TN50;QTN50;TCHAUSSEE;QTCHAUSSEE;TW;QTW;PSTAT;QPSTAT;PMER;QPMER;GEOP;QGEOP;PMERMIN;QPMERMIN;FF;QFF;DD;QDD;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2;QFF2;DD2;QDD2;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;U;QU;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;UABS;QUABS;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;DHUMEC;QDHUMEC;TSV;QTSV;ENTH;QENTH;INS;QINS;GLO;QGLO;DIR;QDIR;DIF;QDIF;GLO2;QGLO2;UV;QUV;INFRAR;QINFRAR;UV_INDICE;QUV_INDICE;N;QN;NBAS;QNBAS;CL;QCL;CM;QCM;CH;QCH;N1;QN1;C1;QC1;B1;QB1;N2;QN2;C2;QC2;B2;QB2;N3;QN3;B3;QB3;C3;QC3;N4;QN4;C4;QC4;B4;QB4;WW;QWW;VV;QVV;DVV200;QDVV200;W1;QW1;W2;QW2;SOL;QSOL;SOLNG;QSOLNG;TSNEIGE;QTSNEIGE;TUBENEIGE;QTUBENEIGE;ESNEIGE;QESNEIGE;HNEIGEFI3;QHNEIGEFI3;HNEIGEFI1;QHNEIGEFI1;TMER;QTMER;VVMER;QVVMER;ETATMER;QETATMER;DIRHOULE;QDIRHOULE;TLAGON;QTLAGON;UV2;QUV2;INS2;QINS2;INFRAR2;QINFRAR2;DIR2;QDIR2;DIF2;QDIF2
76217001;2004010100;0,0;1;;;;;;;0,5;1;-0,6;1;0,4;1;;;0,6;1;;;;;;;;;;;;;;;;;;;0,1;1;1016,0;1;1020,2;1;;;;;6,0;1;170;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;;;;;;;;;4,6;1;;;;;;;5,8;1;9,5;1;;;;;;;;;;;;;;;;;5;1;;;6;1;0;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;2;1;6000;1;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010101;0,0;1;;;;;;;0,6;1;-0,5;1;0,4;1;;;0,7;1;;;;;;;;;;;;;;;;;;;0,2;1;1014,1;1;1018,3;1;;;;;6,0;1;170;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1;;;;;;;;;4,7;1;;;;;;;5,9;1;9,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010102;0,0;1;;;;;;;0,6;1;-0,7;1;0,6;1;;;0,8;1;;;;;;;;;;;;;;;;;;;0,1;1;1013,0;1;1017,2;1;;;;;6,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;1;;;;;;;;;4,6;1;;;;;;;5,8;1;9,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010103;0,0;1;;;;;;;0,7;1;-0,6;1;0,6;1;;;0,8;1;;;;;;;;;;;;;;;;;;;0,2;1;1011,7;1;1015,9;1;;;;;6,0;1;170;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;1;;;;;;;;;4,6;1;;;;;;;5,8;1;9,7;1;;;;;;;;;;;;;;;;;5;1;;;6;1;0;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;2;1;6000;1;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010104;0,0;1;;;;;;;0,8;1;-0,7;1;0,7;1;;;1,0;1;;;;;;;;;;;;;;;;;;;0,3;1;1011,0;1;1015,2;1;;;;;5,0;1;200;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;1;;;;;;;;;4,6;1;;;;;;;5,8;1;9,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010105;0,0;1;;;;;;;0,2;1;-0,2;1;0,1;1;;;0,8;1;;;;;;;;;;;;;;;;;;;0,0;1;1009,3;1;1013,5;1;;;;;4,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;1;;;;;;;;;4,8;1;;;;;;;6,0;1;9,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010106;0,0;1;;;;;;;0,3;1;0,0;1;0,1;1;;;0,3;1;;;;;;;;;;;;;;;;;;;0,2;1;1007,9;1;1012,0;1;;;;;4,0;1;190;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;1;;;;;;;;;4,8;1;;;;;;;6,1;1;9,8;1;;;;;;;;;;;;;;;;;8;1;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;1;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010107;0,0;1;;;;;;;0,3;1;0,0;1;0,2;1;;;0,5;1;;;;;;;;;;;;;;;;;;;0,2;1;1006,2;1;1010,3;1;;;;;5,0;1;170;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;1;;;;;;;;;4,8;1;;;;;;;6,1;1;9,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010108;0,0;1;;;;;;;0,7;1;0,4;1;0,3;1;;;0,7;1;;;;;;;;;;;;;;;;;;;0,6;1;1004,6;1;1008,7;1;;;;;7,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;1;;;;;;;;;5,0;1;;;;;;;6,3;1;10,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76217001;2004010109;0,6;1;;;;;;;1,0;1;0,6;1;0,6;1;;;1,0;1;;;;;;;;;;;;;;;;;;;0,9;1;1003,5;1;1007,6;1;;;;;7,0;1;180;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;1;;;;;;;;;5,1;1;;;;;;;6,4;1;10,9;1;;;;;;;;;;;;;;;;;8;1;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;1;3000;1;;;7;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
